date,cases,gender
2020-04-15,,male
2020-04-16,,male
2020-04-17,,male
2020-04-18,,male
2020-04-19,,male
2020-04-20,,male
2020-04-21,,male
2020-04-22,,male
2020-04-23,,male
2020-04-24,,male
2020-04-25,,male
2020-04-26,,male
2020-04-27,,male
2020-04-28,,male
2020-04-29,,male
2020-04-30,,male
2020-05-01,,male
2020-05-02,,male
2020-05-03,,male
2020-05-04,,male
2020-05-05,,male
2020-05-06,,male
2020-05-07,,male
2020-05-08,,male
2020-05-09,,male
2020-05-10,,male
2020-05-11,,male
2020-05-12,,male
2020-05-13,,male
2020-05-14,,male
2020-05-15,,male
2020-05-16,,male
2020-05-17,,male
2020-05-18,,male
2020-05-19,,male
2020-05-20,,male
2020-05-21,,male
2020-05-22,,male
2020-05-23,,male
2020-05-24,,male
2020-05-25,,male
2020-05-26,,male
2020-05-27,,male
2020-05-28,,male
2020-05-29,,male
2020-05-30,,male
2020-05-31,,male
2020-06-01,,male
2020-06-02,,male
2020-06-03,,male
2020-06-04,,male
2020-06-05,,male
2020-06-06,,male
2020-06-07,,male
2020-06-08,,male
2020-06-09,,male
2020-06-10,,male
2020-06-11,,male
2020-06-12,,male
2020-06-13,,male
2020-06-14,,male
2020-06-15,,male
2020-06-16,,male
2020-06-17,,male
2020-06-18,,male
2020-06-19,,male
2020-06-20,,male
2020-06-21,,male
2020-06-22,,male
2020-06-23,,male
2020-06-24,,male
2020-06-25,,male
2020-06-26,,male
2020-06-27,,male
2020-06-28,,male
2020-06-29,,male
2020-06-30,,male
2020-07-01,,male
2020-07-02,,male
2020-07-03,,male
2020-07-04,,male
2020-07-05,,male
2020-07-06,,male
2020-07-07,,male
2020-07-08,,male
2020-07-09,,male
2020-07-10,,male
2020-07-11,,male
2020-07-12,,male
2020-07-13,,male
2020-07-14,,male
2020-07-15,,male
2020-07-16,,male
2020-07-17,,male
2020-07-18,,male
2020-07-19,,male
2020-07-20,,male
2020-07-21,,male
2020-07-22,,male
2020-07-23,,male
2020-07-24,,male
2020-07-25,,male
2020-07-26,,male
2020-07-27,,male
2020-07-28,,male
2020-07-29,,male
2020-07-30,,male
2020-07-31,,male
2020-08-01,,male
2020-08-02,,male
2020-08-03,,male
2020-08-04,,male
2020-08-05,,male
2020-08-06,,male
2020-08-07,,male
2020-08-08,,male
2020-08-09,,male
2020-08-10,,male
2020-08-11,,male
2020-08-12,,male
2020-08-13,,male
2020-08-14,,male
2020-08-15,,male
2020-08-16,,male
2020-08-17,,male
2020-08-18,,male
2020-08-19,,male
2020-08-20,,male
2020-08-21,,male
2020-08-22,,male
2020-08-23,,male
2020-08-24,,male
2020-08-25,,male
2020-08-26,,male
2020-08-27,,male
2020-08-28,,male
2020-08-29,,male
2020-08-30,,male
2020-08-31,,male
2020-09-01,,male
2020-09-02,,male
2020-09-03,,male
2020-09-04,,male
2020-09-05,,male
2020-09-06,,male
2020-09-07,,male
2020-09-08,,male
2020-09-09,,male
2020-09-10,,male
2020-09-11,,male
2020-09-12,,male
2020-09-13,,male
2020-09-14,,male
2020-09-15,,male
2020-09-16,,male
2020-09-17,,male
2020-09-18,,male
2020-09-19,,male
2020-09-20,,male
2020-09-21,,male
2020-09-22,,male
2020-09-23,,male
2020-09-24,,male
2020-09-25,,male
2020-09-26,,male
2020-09-27,,male
2020-09-28,,male
2020-09-29,,male
2020-09-30,,male
2020-10-01,,male
2020-10-02,,male
2020-10-03,,male
2020-10-04,,male
2020-10-05,,male
2020-10-06,,male
2020-10-07,,male
2020-10-08,,male
2020-10-09,,male
2020-10-10,,male
2020-10-11,,male
2020-10-12,,male
2020-10-13,,male
2020-10-14,,male
2020-10-15,,male
2020-10-16,,male
2020-10-17,,male
2020-10-18,,male
2020-10-19,,male
2020-10-20,,male
2020-10-21,,male
2020-10-22,,male
2020-10-23,,male
2020-10-24,,male
2020-10-25,,male
2020-10-26,,male
2020-10-27,,male
2020-10-28,0.0,male
2020-10-29,0.0,male
2020-10-30,0.0,male
2020-10-31,0.0,male
2020-11-01,0.0,male
2020-11-02,0.0,male
2020-11-03,0.0,male
2020-11-04,0.0,male
2020-11-05,0.0,male
2020-11-06,0.0,male
2020-11-07,0.0,male
2020-11-08,0.0,male
2020-11-09,0.0,male
2020-11-10,0.0,male
2020-11-11,218357.0,male
2020-11-12,0.0,male
2020-11-13,0.0,male
2020-11-14,0.0,male
2020-11-15,0.0,male
2020-11-16,0.0,male
2020-11-17,0.0,male
2020-11-18,121525.0,male
2020-11-19,0.0,male
2020-11-20,0.0,male
2020-11-21,0.0,male
2020-11-22,0.0,male
2020-11-23,0.0,male
2020-11-24,0.0,male
2020-11-25,107351.0,male
2020-11-26,0.0,male
2020-11-27,0.0,male
2020-11-28,0.0,male
2020-11-29,0.0,male
2020-11-30,0.0,male
2020-12-01,0.0,male
2020-12-02,0.0,male
2020-12-03,0.0,male
2020-12-04,0.0,male
2020-12-05,0.0,male
2020-12-06,0.0,male
2020-12-07,0.0,male
2020-12-08,0.0,male
2020-12-09,141660.0,male
2020-12-10,0.0,male
2020-12-11,0.0,male
2020-12-12,0.0,male
2020-12-13,0.0,male
2020-12-14,0.0,male
2020-12-15,0.0,male
2020-12-16,52832.0,male
2020-12-17,0.0,male
2020-12-18,0.0,male
2020-12-19,0.0,male
2020-12-20,0.0,male
2020-12-21,0.0,male
2020-12-22,46515.0,male
2020-12-23,0.0,male
2020-12-24,0.0,male
2020-12-25,0.0,male
2020-12-26,0.0,male
2020-12-27,0.0,male
2020-12-28,0.0,male
2020-12-29,41285.0,male
2020-12-30,0.0,male
2020-12-31,0.0,male
2021-01-01,0.0,male
2021-01-02,0.0,male
2021-01-03,0.0,male
2021-01-04,0.0,male
2021-01-05,52278.0,male
2021-01-06,0.0,male
2021-01-07,0.0,male
2021-01-08,0.0,male
2021-01-09,0.0,male
2021-01-10,0.0,male
2021-01-11,0.0,male
2021-01-12,0.0,male
2021-01-13,0.0,male
2021-01-14,0.0,male
2021-01-15,0.0,male
2021-01-16,0.0,male
2021-01-17,0.0,male
2021-01-18,0.0,male
2021-01-19,0.0,male
2021-01-20,0.0,male
2021-01-21,0.0,male
2021-01-22,0.0,male
2021-01-23,0.0,male
2021-01-24,0.0,male
2021-01-25,0.0,male
2021-01-26,0.0,male
2021-01-27,0.0,male
2021-01-28,0.0,male
2021-01-29,0.0,male
2021-01-30,0.0,male
2021-01-31,0.0,male
2021-02-01,0.0,male
2021-02-02,0.0,male
2021-02-03,0.0,male
2021-02-04,0.0,male
2021-02-05,0.0,male
2021-02-06,0.0,male
2021-02-07,0.0,male
2021-02-08,0.0,male
2021-02-09,0.0,male
2021-02-10,0.0,male
2021-02-11,0.0,male
2021-02-12,0.0,male
2021-02-13,0.0,male
2021-02-14,0.0,male
2021-02-15,0.0,male
2021-02-16,0.0,male
2021-02-17,0.0,male
2021-02-18,0.0,male
2021-02-19,0.0,male
2021-02-20,0.0,male
2021-02-21,0.0,male
2021-02-22,0.0,male
2021-02-23,0.0,male
2021-02-24,0.0,male
2021-02-25,333080.0,male
2021-02-26,9192.0,male
2021-02-27,8132.0,male
2021-02-28,0.0,male
2021-03-01,0.0,male
2021-03-02,27349.0,male
2021-03-03,9439.0,male
2021-03-04,8131.0,male
2021-03-05,12689.0,male
2021-03-06,13437.0,male
2021-03-07,6870.0,male
2021-03-08,9014.0,male
2021-03-09,8279.0,male
2021-03-10,13947.0,male
2021-03-11,3461.0,male
2021-03-12,17157.0,male
2021-03-13,12790.0,male
2021-03-14,9523.0,male
2021-03-15,14332.0,male
2021-03-16,7838.0,male
2021-03-17,12893.0,male
2021-03-18,9711.0,male
2021-03-19,4621.0,male
2021-03-20,16549.0,male
2021-03-21,10050.0,male
2021-03-22,7256.0,male
2021-03-23,13156.0,male
2021-03-24,0.0,male
2021-03-25,20077.0,male
2021-03-26,9323.0,male
2021-03-27,8869.0,male
2021-03-28,9371.0,male
2021-03-29,10157.0,male
2021-03-30,0.0,male
2021-03-31,25914.0,male
2021-04-01,5259.0,male
2021-04-02,14159.0,male
2021-04-03,9855.0,male
2021-04-04,6751.0,male
2021-04-05,5469.0,male
2021-04-06,5087.0,male
2021-04-07,14542.0,male
2021-04-08,4117.0,male
2021-04-09,7850.0,male
2021-04-10,10027.0,male
2021-04-11,6882.0,male
2021-04-12,6435.0,male
2021-04-13,8129.0,male
2021-04-14,8247.0,male
2021-04-15,5234.0,male
2021-04-16,10809.0,male
2021-04-17,4229.0,male
2021-04-18,5656.0,male
2021-04-19,8367.0,male
2021-04-20,6333.0,male
2021-04-21,8137.0,male
2021-04-22,4839.0,male
2021-04-23,8420.0,male
2021-04-24,0.0,male
2021-04-25,0.0,male
2021-04-26,19333.0,male
2021-04-27,5561.0,male
2021-04-28,8082.0,male
2021-04-29,4791.0,male
2021-04-30,6226.0,male
2021-05-01,6150.0,male
2021-05-02,3387.0,male
2021-05-03,6076.0,male
2021-05-04,5840.0,male
2021-05-05,6081.0,male
2021-05-06,3950.0,male
2021-05-07,4433.0,male
2021-05-08,3991.0,male
2021-05-09,2876.0,male
2021-05-10,4775.0,male
2021-05-11,6048.0,male
2021-05-12,0.0,male
2021-05-13,6348.0,male
2021-05-14,0.0,male
2021-05-15,8223.0,male
2021-05-16,2103.0,male
2021-05-17,3873.0,male
2021-05-18,2274.0,male
2021-05-19,3806.0,male
2021-05-20,2172.0,male
2021-05-21,2101.0,male
2021-05-22,1630.0,male
2021-05-23,2698.0,male
2021-05-24,2233.0,male
2021-05-25,0.0,male
2021-05-26,4150.0,male
2021-05-27,1351.0,male
2021-05-28,2055.0,male
2021-05-29,0.0,male
2021-05-30,2255.0,male
2021-05-31,2489.0,male
2021-06-01,2289.0,male
2021-06-02,866.0,male
2021-06-03,0.0,male
2021-06-04,0.0,male
2021-06-05,0.0,male
2021-06-06,0.0,male
2021-06-07,5352.0,male
2021-06-08,851.0,male
2021-06-09,0.0,male
2021-06-10,0.0,male
2021-06-11,3500.0,male
2021-06-12,609.0,male
2021-06-13,556.0,male
2021-06-14,682.0,male
2021-06-15,994.0,male
2021-06-16,868.0,male
2021-06-17,442.0,male
2021-06-18,576.0,male
2021-06-19,538.0,male
2021-06-20,486.0,male
2021-06-21,429.0,male
2021-06-22,436.0,male
2021-06-23,554.0,male
2021-06-24,1176.0,male
2021-06-25,434.0,male
2021-06-26,295.0,male
2021-06-27,397.0,male
2021-06-28,387.0,male
2021-06-29,309.0,male
2021-06-30,534.0,male
2021-07-01,369.0,male
2021-07-02,435.0,male
2021-07-03,122.0,male
2021-07-04,502.0,male
2021-07-05,561.0,male
2021-07-06,362.0,male
2021-07-07,682.0,male
2021-07-08,661.0,male
2021-07-09,544.0,male
2021-07-10,609.0,male
2021-07-11,573.0,male
2021-07-12,997.0,male
2021-07-13,722.0,male
2021-07-14,1169.0,male
2021-07-15,824.0,male
2021-07-16,1365.0,male
2021-07-17,9857.0,male
2021-07-18,1125.0,male
2021-07-19,2288.0,male
2021-07-20,1756.0,male
2021-07-21,2138.0,male
2021-07-22,2690.0,male
2021-07-23,2362.0,male
2021-07-24,1863.0,male
2021-07-25,1607.0,male
2021-07-26,2915.0,male
2021-07-27,3149.0,male
2021-07-28,2734.0,male
2021-07-29,2415.0,male
2021-07-30,3176.0,male
2021-07-31,0.0,male
2021-08-01,4373.0,male
2021-08-02,2810.0,male
2021-08-03,1973.0,male
2021-08-04,3958.0,male
2021-08-05,4255.0,male
2021-08-06,2672.0,male
2021-08-07,3407.0,male
2021-08-08,1694.0,male
2021-08-09,3804.0,male
2021-08-10,3920.0,male
2021-08-11,3909.0,male
2021-08-12,2269.0,male
2021-08-13,2890.0,male
2021-08-14,3305.0,male
2021-08-15,3006.0,male
2021-08-16,2784.0,male
2021-08-17,3070.0,male
2021-08-18,5037.0,male
2021-08-19,3351.0,male
2021-08-20,2893.0,male
2021-08-21,2531.0,male
2021-08-22,3477.0,male
2021-08-23,1959.0,male
2021-08-24,3186.0,male
2021-08-25,4223.0,male
2021-08-26,3261.0,male
2021-08-27,3706.0,male
2021-08-28,3037.0,male
2021-08-29,2229.0,male
2021-08-30,2981.0,male
2021-08-31,3723.0,male
2021-09-01,4394.0,male
2021-09-02,0.0,male
2021-09-03,6971.0,male
2021-09-04,1481.0,male
2021-09-05,1929.0,male
2021-09-06,2018.0,male
2021-09-07,3169.0,male
2021-09-08,3812.0,male
2021-09-09,3387.0,male
2021-09-10,2167.0,male
2021-09-11,2062.0,male
2021-09-12,1744.0,male
2021-09-13,2345.0,male
2021-09-14,2708.0,male
2021-09-15,0.0,male
2021-09-16,4854.0,male
2021-09-17,0.0,male
2021-09-18,0.0,male
2021-09-19,5322.0,male
2021-09-20,0.0,male
2021-09-21,4437.0,male
2021-09-22,2226.0,male
2021-09-23,0.0,male
2021-09-24,3860.0,male
2021-09-25,1381.0,male
2021-09-26,1153.0,male
2021-09-27,1238.0,male
2021-09-28,1784.0,male
2021-09-29,1829.0,male
2021-09-30,1515.0,male
2021-10-01,1813.0,male
2021-10-02,1422.0,male
2021-10-03,1001.0,male
2021-10-04,1304.0,male
2021-10-05,1287.0,male
2021-10-06,2071.0,male
2021-10-07,1037.0,male
2021-10-08,1461.0,male
2021-10-09,1023.0,male
2021-10-10,898.0,male
2021-10-11,1317.0,male
2021-10-12,1451.0,male
2021-10-13,1468.0,male
2021-10-14,1193.0,male
2021-10-15,1117.0,male
2021-10-16,1212.0,male
2021-10-17,-19.0,male
2020-04-15,,female
2020-04-16,,female
2020-04-17,,female
2020-04-18,,female
2020-04-19,,female
2020-04-20,,female
2020-04-21,,female
2020-04-22,,female
2020-04-23,,female
2020-04-24,,female
2020-04-25,,female
2020-04-26,,female
2020-04-27,,female
2020-04-28,,female
2020-04-29,,female
2020-04-30,,female
2020-05-01,,female
2020-05-02,,female
2020-05-03,,female
2020-05-04,,female
2020-05-05,,female
2020-05-06,,female
2020-05-07,,female
2020-05-08,,female
2020-05-09,,female
2020-05-10,,female
2020-05-11,,female
2020-05-12,,female
2020-05-13,,female
2020-05-14,,female
2020-05-15,,female
2020-05-16,,female
2020-05-17,,female
2020-05-18,,female
2020-05-19,,female
2020-05-20,,female
2020-05-21,,female
2020-05-22,,female
2020-05-23,,female
2020-05-24,,female
2020-05-25,,female
2020-05-26,,female
2020-05-27,,female
2020-05-28,,female
2020-05-29,,female
2020-05-30,,female
2020-05-31,,female
2020-06-01,,female
2020-06-02,,female
2020-06-03,,female
2020-06-04,,female
2020-06-05,,female
2020-06-06,,female
2020-06-07,,female
2020-06-08,,female
2020-06-09,,female
2020-06-10,,female
2020-06-11,,female
2020-06-12,,female
2020-06-13,,female
2020-06-14,,female
2020-06-15,,female
2020-06-16,,female
2020-06-17,,female
2020-06-18,,female
2020-06-19,,female
2020-06-20,,female
2020-06-21,,female
2020-06-22,,female
2020-06-23,,female
2020-06-24,,female
2020-06-25,,female
2020-06-26,,female
2020-06-27,,female
2020-06-28,,female
2020-06-29,,female
2020-06-30,,female
2020-07-01,,female
2020-07-02,,female
2020-07-03,,female
2020-07-04,,female
2020-07-05,,female
2020-07-06,,female
2020-07-07,,female
2020-07-08,,female
2020-07-09,,female
2020-07-10,,female
2020-07-11,,female
2020-07-12,,female
2020-07-13,,female
2020-07-14,,female
2020-07-15,,female
2020-07-16,,female
2020-07-17,,female
2020-07-18,,female
2020-07-19,,female
2020-07-20,,female
2020-07-21,,female
2020-07-22,,female
2020-07-23,,female
2020-07-24,,female
2020-07-25,,female
2020-07-26,,female
2020-07-27,,female
2020-07-28,,female
2020-07-29,,female
2020-07-30,,female
2020-07-31,,female
2020-08-01,,female
2020-08-02,,female
2020-08-03,,female
2020-08-04,,female
2020-08-05,,female
2020-08-06,,female
2020-08-07,,female
2020-08-08,,female
2020-08-09,,female
2020-08-10,,female
2020-08-11,,female
2020-08-12,,female
2020-08-13,,female
2020-08-14,,female
2020-08-15,,female
2020-08-16,,female
2020-08-17,,female
2020-08-18,,female
2020-08-19,,female
2020-08-20,,female
2020-08-21,,female
2020-08-22,,female
2020-08-23,,female
2020-08-24,,female
2020-08-25,,female
2020-08-26,,female
2020-08-27,,female
2020-08-28,,female
2020-08-29,,female
2020-08-30,,female
2020-08-31,,female
2020-09-01,,female
2020-09-02,,female
2020-09-03,,female
2020-09-04,,female
2020-09-05,,female
2020-09-06,,female
2020-09-07,,female
2020-09-08,,female
2020-09-09,,female
2020-09-10,,female
2020-09-11,,female
2020-09-12,,female
2020-09-13,,female
2020-09-14,,female
2020-09-15,,female
2020-09-16,,female
2020-09-17,,female
2020-09-18,,female
2020-09-19,,female
2020-09-20,,female
2020-09-21,,female
2020-09-22,,female
2020-09-23,,female
2020-09-24,,female
2020-09-25,,female
2020-09-26,,female
2020-09-27,,female
2020-09-28,,female
2020-09-29,,female
2020-09-30,,female
2020-10-01,,female
2020-10-02,,female
2020-10-03,,female
2020-10-04,,female
2020-10-05,,female
2020-10-06,,female
2020-10-07,,female
2020-10-08,,female
2020-10-09,,female
2020-10-10,,female
2020-10-11,,female
2020-10-12,,female
2020-10-13,,female
2020-10-14,,female
2020-10-15,,female
2020-10-16,,female
2020-10-17,,female
2020-10-18,,female
2020-10-19,,female
2020-10-20,,female
2020-10-21,,female
2020-10-22,,female
2020-10-23,,female
2020-10-24,,female
2020-10-25,,female
2020-10-26,,female
2020-10-27,,female
2020-10-28,0.0,female
2020-10-29,0.0,female
2020-10-30,0.0,female
2020-10-31,0.0,female
2020-11-01,0.0,female
2020-11-02,0.0,female
2020-11-03,0.0,female
2020-11-04,0.0,female
2020-11-05,0.0,female
2020-11-06,0.0,female
2020-11-07,0.0,female
2020-11-08,0.0,female
2020-11-09,0.0,female
2020-11-10,0.0,female
2020-11-11,223290.0,female
2020-11-12,0.0,female
2020-11-13,0.0,female
2020-11-14,0.0,female
2020-11-15,0.0,female
2020-11-16,0.0,female
2020-11-17,0.0,female
2020-11-18,129868.0,female
2020-11-19,0.0,female
2020-11-20,0.0,female
2020-11-21,0.0,female
2020-11-22,0.0,female
2020-11-23,0.0,female
2020-11-24,0.0,female
2020-11-25,115812.0,female
2020-11-26,0.0,female
2020-11-27,0.0,female
2020-11-28,0.0,female
2020-11-29,0.0,female
2020-11-30,0.0,female
2020-12-01,0.0,female
2020-12-02,0.0,female
2020-12-03,0.0,female
2020-12-04,0.0,female
2020-12-05,0.0,female
2020-12-06,0.0,female
2020-12-07,0.0,female
2020-12-08,0.0,female
2020-12-09,158530.0,female
2020-12-10,0.0,female
2020-12-11,0.0,female
2020-12-12,0.0,female
2020-12-13,0.0,female
2020-12-14,0.0,female
2020-12-15,0.0,female
2020-12-16,59098.0,female
2020-12-17,0.0,female
2020-12-18,0.0,female
2020-12-19,0.0,female
2020-12-20,0.0,female
2020-12-21,0.0,female
2020-12-22,49863.0,female
2020-12-23,0.0,female
2020-12-24,0.0,female
2020-12-25,0.0,female
2020-12-26,0.0,female
2020-12-27,0.0,female
2020-12-28,0.0,female
2020-12-29,45626.0,female
2020-12-30,0.0,female
2020-12-31,0.0,female
2021-01-01,0.0,female
2021-01-02,0.0,female
2021-01-03,0.0,female
2021-01-04,0.0,female
2021-01-05,57554.0,female
2021-01-06,0.0,female
2021-01-07,0.0,female
2021-01-08,0.0,female
2021-01-09,0.0,female
2021-01-10,0.0,female
2021-01-11,0.0,female
2021-01-12,0.0,female
2021-01-13,0.0,female
2021-01-14,0.0,female
2021-01-15,0.0,female
2021-01-16,0.0,female
2021-01-17,0.0,female
2021-01-18,0.0,female
2021-01-19,0.0,female
2021-01-20,0.0,female
2021-01-21,0.0,female
2021-01-22,0.0,female
2021-01-23,0.0,female
2021-01-24,0.0,female
2021-01-25,0.0,female
2021-01-26,0.0,female
2021-01-27,0.0,female
2021-01-28,0.0,female
2021-01-29,0.0,female
2021-01-30,0.0,female
2021-01-31,0.0,female
2021-02-01,0.0,female
2021-02-02,0.0,female
2021-02-03,0.0,female
2021-02-04,0.0,female
2021-02-05,0.0,female
2021-02-06,0.0,female
2021-02-07,0.0,female
2021-02-08,0.0,female
2021-02-09,0.0,female
2021-02-10,0.0,female
2021-02-11,0.0,female
2021-02-12,0.0,female
2021-02-13,0.0,female
2021-02-14,0.0,female
2021-02-15,0.0,female
2021-02-16,0.0,female
2021-02-17,0.0,female
2021-02-18,0.0,female
2021-02-19,0.0,female
2021-02-20,0.0,female
2021-02-21,0.0,female
2021-02-22,0.0,female
2021-02-23,0.0,female
2021-02-24,0.0,female
2021-02-25,352605.0,female
2021-02-26,9026.0,female
2021-02-27,7984.0,female
2021-02-28,0.0,female
2021-03-01,0.0,female
2021-03-02,27216.0,female
2021-03-03,9331.0,female
2021-03-04,8027.0,female
2021-03-05,12590.0,female
2021-03-06,13404.0,female
2021-03-07,6984.0,female
2021-03-08,9055.0,female
2021-03-09,8025.0,female
2021-03-10,13970.0,female
2021-03-11,3438.0,female
2021-03-12,17133.0,female
2021-03-13,12963.0,female
2021-03-14,9598.0,female
2021-03-15,14674.0,female
2021-03-16,7923.0,female
2021-03-17,13084.0,female
2021-03-18,9719.0,female
2021-03-19,4625.0,female
2021-03-20,16511.0,female
2021-03-21,9771.0,female
2021-03-22,7400.0,female
2021-03-23,13238.0,female
2021-03-24,0.0,female
2021-03-25,20296.0,female
2021-03-26,9406.0,female
2021-03-27,8892.0,female
2021-03-28,9510.0,female
2021-03-29,10330.0,female
2021-03-30,0.0,female
2021-03-31,26112.0,female
2021-04-01,5093.0,female
2021-04-02,14132.0,female
2021-04-03,9705.0,female
2021-04-04,6793.0,female
2021-04-05,5561.0,female
2021-04-06,5349.0,female
2021-04-07,14608.0,female
2021-04-08,4152.0,female
2021-04-09,7923.0,female
2021-04-10,10298.0,female
2021-04-11,7224.0,female
2021-04-12,6676.0,female
2021-04-13,8494.0,female
2021-04-14,8587.0,female
2021-04-15,5350.0,female
2021-04-16,11305.0,female
2021-04-17,4420.0,female
2021-04-18,5825.0,female
2021-04-19,8817.0,female
2021-04-20,6423.0,female
2021-04-21,8569.0,female
2021-04-22,4861.0,female
2021-04-23,8746.0,female
2021-04-24,0.0,female
2021-04-25,0.0,female
2021-04-26,20076.0,female
2021-04-27,5744.0,female
2021-04-28,8297.0,female
2021-04-29,4883.0,female
2021-04-30,6299.0,female
2021-05-01,6428.0,female
2021-05-02,3528.0,female
2021-05-03,6321.0,female
2021-05-04,6029.0,female
2021-05-05,6239.0,female
2021-05-06,3969.0,female
2021-05-07,4751.0,female
2021-05-08,4208.0,female
2021-05-09,2902.0,female
2021-05-10,4926.0,female
2021-05-11,5983.0,female
2021-05-12,0.0,female
2021-05-13,6342.0,female
2021-05-14,0.0,female
2021-05-15,8110.0,female
2021-05-16,2176.0,female
2021-05-17,3954.0,female
2021-05-18,2233.0,female
2021-05-19,3884.0,female
2021-05-20,2373.0,female
2021-05-21,2051.0,female
2021-05-22,1745.0,female
2021-05-23,2820.0,female
2021-05-24,2290.0,female
2021-05-25,0.0,female
2021-05-26,3969.0,female
2021-05-27,1350.0,female
2021-05-28,2033.0,female
2021-05-29,0.0,female
2021-05-30,2188.0,female
2021-05-31,2464.0,female
2021-06-01,2222.0,female
2021-06-02,860.0,female
2021-06-03,0.0,female
2021-06-04,0.0,female
2021-06-05,0.0,female
2021-06-06,0.0,female
2021-06-07,5655.0,female
2021-06-08,756.0,female
2021-06-09,0.0,female
2021-06-10,0.0,female
2021-06-11,3392.0,female
2021-06-12,606.0,female
2021-06-13,555.0,female
2021-06-14,585.0,female
2021-06-15,1021.0,female
2021-06-16,830.0,female
2021-06-17,467.0,female
2021-06-18,600.0,female
2021-06-19,581.0,female
2021-06-20,486.0,female
2021-06-21,469.0,female
2021-06-22,456.0,female
2021-06-23,538.0,female
2021-06-24,-259.0,female
2021-06-25,428.0,female
2021-06-26,285.0,female
2021-06-27,342.0,female
2021-06-28,349.0,female
2021-06-29,291.0,female
2021-06-30,415.0,female
2021-07-01,374.0,female
2021-07-02,313.0,female
2021-07-03,415.0,female
2021-07-04,448.0,female
2021-07-05,466.0,female
2021-07-06,313.0,female
2021-07-07,490.0,female
2021-07-08,538.0,female
2021-07-09,296.0,female
2021-07-10,529.0,female
2021-07-11,400.0,female
2021-07-12,889.0,female
2021-07-13,582.0,female
2021-07-14,933.0,female
2021-07-15,641.0,female
2021-07-16,1187.0,female
2021-07-17,9954.0,female
2021-07-18,918.0,female
2021-07-19,1732.0,female
2021-07-20,1437.0,female
2021-07-21,1732.0,female
2021-07-22,2474.0,female
2021-07-23,2096.0,female
2021-07-24,1548.0,female
2021-07-25,1399.0,female
2021-07-26,2517.0,female
2021-07-27,2821.0,female
2021-07-28,2822.0,female
2021-07-29,2240.0,female
2021-07-30,2825.0,female
2021-07-31,0.0,female
2021-08-01,3868.0,female
2021-08-02,2413.0,female
2021-08-03,1839.0,female
2021-08-04,3668.0,female
2021-08-05,3933.0,female
2021-08-06,2480.0,female
2021-08-07,3188.0,female
2021-08-08,1567.0,female
2021-08-09,3579.0,female
2021-08-10,3647.0,female
2021-08-11,3859.0,female
2021-08-12,2139.0,female
2021-08-13,2791.0,female
2021-08-14,3188.0,female
2021-08-15,2926.0,female
2021-08-16,2617.0,female
2021-08-17,3097.0,female
2021-08-18,4850.0,female
2021-08-19,3178.0,female
2021-08-20,2812.0,female
2021-08-21,2590.0,female
2021-08-22,3402.0,female
2021-08-23,1949.0,female
2021-08-24,3092.0,female
2021-08-25,4228.0,female
2021-08-26,3316.0,female
2021-08-27,3751.0,female
2021-08-28,2966.0,female
2021-08-29,2140.0,female
2021-08-30,3020.0,female
2021-08-31,3598.0,female
2021-09-01,4601.0,female
2021-09-02,0.0,female
2021-09-03,6867.0,female
2021-09-04,1535.0,female
2021-09-05,2048.0,female
2021-09-06,2084.0,female
2021-09-07,3363.0,female
2021-09-08,3783.0,female
2021-09-09,3344.0,female
2021-09-10,2178.0,female
2021-09-11,2113.0,female
2021-09-12,1861.0,female
2021-09-13,2419.0,female
2021-09-14,2834.0,female
2021-09-15,0.0,female
2021-09-16,5158.0,female
2021-09-17,0.0,female
2021-09-18,0.0,female
2021-09-19,5549.0,female
2021-09-20,0.0,female
2021-09-21,5145.0,female
2021-09-22,2328.0,female
2021-09-23,0.0,female
2021-09-24,4150.0,female
2021-09-25,1556.0,female
2021-09-26,1193.0,female
2021-09-27,1334.0,female
2021-09-28,1980.0,female
2021-09-29,1927.0,female
2021-09-30,1568.0,female
2021-10-01,2058.0,female
2021-10-02,1547.0,female
2021-10-03,1119.0,female
2021-10-04,1421.0,female
2021-10-05,1423.0,female
2021-10-06,2204.0,female
2021-10-07,1144.0,female
2021-10-08,1584.0,female
2021-10-09,1072.0,female
2021-10-10,1015.0,female
2021-10-11,1406.0,female
2021-10-12,1606.0,female
2021-10-13,1589.0,female
2021-10-14,1298.0,female
2021-10-15,1294.0,female
2021-10-16,1303.0,female
2021-10-17,-34.0,female
