Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions,You have exceeded the maximum number of daily result records for your account. Please add a credit card to continue retrieving results.
Madrid,05/16/2021,54.9,77.3,67.0,51.7,59.92,,12.9,29.1,263.63,,0.0,0.0,,10.8,3.7,1013.2,"Drizzle, Mist, Rain, Fog, Sky Coverage Increasing, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/17/2021,48.6,77.1,65.4,40.0,43.93,,6.6,15.2,216.79,47.0,0.0,0.0,,10.7,1.5,1015.8,"Mist, Fog, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/18/2021,50.1,80.0,65.9,42.3,43.57,,14.5,23.7,223.46,,0.0,0.0,,11.1,6.5,1016.4,"Mist, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/19/2021,48.4,76.2,65.6,40.3,41.92,,7.5,20.4,107.0,46.3,0.0,0.0,,11.7,0.5,1019.3,"Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/20/2021,50.9,80.0,67.6,41.1,39.24,,6.1,12.5,156.71,,0.0,0.0,,12.0,1.4,1019.6,"Mist, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/21/2021,57.6,82.7,70.4,45.3,43.16,80.8,13.5,25.3,242.5,,0.0,0.0,,12.0,1.8,1012.3,Sky Coverage Increasing,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/22/2021,48.6,70.1,62.3,35.0,38.67,,7.7,15.2,189.04,45.9,0.0,0.0,,10.9,2.7,1012.3,"Fog, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/23/2021,44.5,64.5,57.1,39.7,53.3,,10.5,21.3,112.46,43.3,0.2,20.83,,11.7,4.9,1015.3,"Mist, Precipitation In Vicinity, Light Drizzle, Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,05/24/2021,39.5,69.0,58.2,42.8,58.69,,9.0,21.3,250.38,34.4,0.0,4.17,,10.0,4.2,1019.0,"Drizzle, Mist, Light Drizzle, Rain, Fog, Sky Coverage Decreasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/25/2021,43.7,76.4,63.3,41.9,48.17,,6.6,23.0,174.83,40.7,0.0,0.0,,12.0,2.5,1019.9,"Sky Coverage Increasing, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/26/2021,50.8,79.1,67.2,49.0,55.07,,6.7,11.2,160.21,,0.0,0.0,,11.2,5.1,1016.3,"Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/27/2021,53.4,78.2,69.3,49.1,50.06,,7.2,11.0,107.75,,0.0,0.0,,11.8,3.1,1013.5,"Sky Coverage Increasing, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/28/2021,54.9,78.9,68.3,52.8,60.14,,8.1,13.9,196.71,,0.07,25.0,,11.2,4.5,1014.3,"Drizzle, Mist, Light Drizzle, Rain, Light Drizzle/Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,05/29/2021,54.1,85.4,71.9,50.8,50.81,82.7,5.4,8.7,183.21,,0.01,8.33,,12.0,6.0,1015.6,"Mist, Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,05/30/2021,59.8,87.0,74.7,51.7,47.23,84.3,10.5,20.8,130.88,,0.0,0.0,,12.2,3.3,1013.0,"Mist, Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,05/31/2021,60.9,86.3,73.9,51.6,47.86,83.7,12.9,27.7,126.58,,0.13,8.33,,11.2,2.5,1010.5,"Mist, Rain, Heavy Rain, Light Rain, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/01/2021,61.1,76.8,68.2,55.7,68.26,,14.4,26.4,163.17,,0.62,29.17,,7.3,18.3,1010.0,"Lightning Without Thunder, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/02/2021,52.8,79.3,66.9,49.9,58.55,,9.9,,181.17,,0.0,0.0,,7.9,16.3,1013.5,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/03/2021,62.7,83.6,72.5,51.3,51.25,81.5,11.8,26.4,171.58,,0.0,0.0,,8.5,6.1,1014.0,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/04/2021,61.0,83.3,72.5,45.4,42.59,80.8,10.4,21.9,190.25,,0.0,0.0,,9.0,6.6,1016.8,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/05/2021,61.1,70.5,64.8,56.0,73.93,,10.9,20.8,127.5,,0.35,16.67,,8.6,11.6,1020.4,"Lightning Without Thunder, Precipitation In Vicinity, Rain, Thunderstorm",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/06/2021,55.8,85.9,68.2,53.9,66.97,83.1,11.2,3.1,211.96,,0.23,12.5,,7.9,3.4,1019.2,"Mist, Rain, Rain Showers",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/07/2021,62.2,89.6,74.6,49.6,45.41,85.8,9.4,19.7,152.08,,0.0,0.0,,8.4,1.9,1017.3,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/08/2021,64.6,93.0,78.1,46.3,35.87,88.8,17.2,19.7,191.83,,0.0,0.0,,8.5,3.9,1016.6,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/09/2021,62.9,94.1,79.2,43.1,31.05,89.6,12.7,27.7,273.58,,0.0,0.0,,8.5,2.0,1016.4,Precipitation In Vicinity,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/10/2021,68.2,93.8,80.1,48.3,36.49,89.5,10.1,19.7,187.5,,0.0,0.0,,8.4,3.5,1014.6,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/11/2021,68.6,92.0,77.5,52.0,43.44,88.3,14.1,31.1,90.42,,0.0,0.0,,8.5,6.4,1013.0,"Lightning Without Thunder, Precipitation In Vicinity, Light Drizzle, Rain, Light Rain, Sky Unchanged",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/12/2021,62.3,87.5,74.4,52.4,50.34,84.8,14.6,20.8,70.75,,0.02,8.33,,8.2,4.5,1016.7,"Mist, Light Drizzle, Rain, Light Rain, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/13/2021,67.6,91.3,77.7,49.3,38.56,87.7,14.1,61.1,122.92,,0.0,0.0,,8.5,7.3,1017.8,"Lightning Without Thunder, Mist, Light Drizzle",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/14/2021,68.4,90.9,79.4,50.1,37.4,87.6,11.4,9.4,143.08,,0.0,0.0,,8.4,5.6,1015.9,"Lightning Without Thunder, Thunderstorm Without Precipitation",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/15/2021,69.4,91.3,80.0,49.4,36.83,87.6,14.2,28.9,97.0,,0.0,0.0,,8.3,5.5,1013.8,"Lightning Without Thunder, Thunderstorm Without Precipitation",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/16/2021,63.0,87.3,76.6,53.5,47.01,85.0,17.3,15.7,150.33,,1.72,20.83,,8.1,11.2,1009.5,"Lightning Without Thunder, Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/17/2021,60.1,70.2,63.8,58.2,83.08,,16.4,,153.08,,0.58,54.17,,7.8,11.4,1009.9,"Lightning Without Thunder, Precipitation In Vicinity, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Light Rain",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/18/2021,60.1,78.5,66.7,55.8,70.77,,17.8,21.0,156.58,,0.66,20.83,,7.7,13.1,1011.5,"Snow And Rain Showers, Drizzle, Mist, Rain, Light Drizzle/Rain, Fog, Light Rain, Sky Coverage Decreasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/19/2021,55.7,75.8,66.0,48.4,56.21,,11.3,18.6,193.75,,0.0,0.0,,9.0,8.1,1013.6,"Mist, Fog",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/20/2021,58.1,67.3,62.8,51.9,68.19,,18.6,31.1,214.5,,0.04,16.67,,8.8,16.4,1011.5,"Drizzle, Light Drizzle, Rain, Light Drizzle/Rain, Fog, Light Rain",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/21/2021,54.6,73.1,63.6,48.4,60.14,,17.5,32.2,223.96,,0.0,0.0,,8.5,10.9,1011.0,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/22/2021,58.2,70.8,63.5,50.1,62.91,,14.4,5.1,294.75,,0.01,4.17,,8.4,8.1,1014.2,"Precipitation In Vicinity, Light Drizzle, Rain, Light Rain, Sky Coverage Increasing",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Rain,
Madrid,06/23/2021,57.5,74.5,65.6,48.2,56.49,,8.2,,88.46,,0.0,0.0,,8.5,5.9,1016.5,"Fog, Snow",40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/24/2021,56.5,81.9,69.1,46.3,46.48,80.2,8.5,17.2,141.54,,0.0,0.0,,8.5,2.3,1018.7,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/25/2021,62.7,88.3,75.1,49.6,42.42,85.3,9.4,17.2,176.38,,0.0,0.0,,8.4,3.5,1016.5,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/26/2021,66.3,91.0,78.1,50.1,40.08,87.4,18.7,36.5,233.13,,0.0,0.0,,8.4,1.7,1012.2,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/27/2021,64.7,85.0,75.3,42.0,32.13,82.0,21.6,34.4,234.61,,0.0,0.0,,8.5,3.3,1010.8,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/28/2021,59.3,81.6,70.6,39.9,34.49,79.6,13.7,23.0,262.08,,0.0,0.0,,8.5,3.4,1013.9,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/29/2021,58.6,86.6,73.5,42.5,35.71,83.2,6.5,,185.88,,0.0,0.0,,6.2,,1017.7,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,06/30/2021,62.4,91.5,77.2,44.0,35.55,87.3,13.5,26.4,179.05,,0.0,0.0,,6.2,25.0,1016.7,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,07/01/2021,60.4,92.4,78.6,39.0,26.92,88.1,15.2,27.9,241.0,,0.0,0.0,,6.2,,1017.5,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,07/02/2021,63.7,93.4,80.2,37.2,23.22,88.9,15.7,32.2,238.67,,0.0,0.0,,6.2,,1017.5,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,07/03/2021,64.5,90.3,78.6,46.7,33.46,87.5,22.4,32.2,230.68,,0.0,0.0,,6.2,,1017.1,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,07/04/2021,66.4,90.1,78.9,48.9,38.18,86.7,22.4,33.3,228.85,,0.0,0.0,,6.2,,1016.9,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,07/05/2021,65.9,92.1,79.6,52.4,42.12,88.5,21.8,34.4,258.71,,0.0,0.0,,8.5,0.2,1011.8,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
Madrid,07/06/2021,65.1,78.7,69.3,53.5,57.92,,11.7,20.8,236.83,,0.0,0.0,,6.2,44.3,1014.9,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Partially cloudy,
Madrid,07/07/2021,53.1,79.3,67.2,44.4,48.76,,12.8,24.2,251.2,,0.0,0.0,,6.2,25.0,1017.8,,40.4196,-3.69196,"Madrid, Comunidad de Madrid, España","Madrid, Comunidad de Madrid, España",,Clear,
